-13.5333;-16.0765;
-13.3172;-16.3477;
-13.1005;-16.6186;
-12.8832;-16.8893;
-12.6850;-17.1351;
-12.4662;-17.4052;
-12.2468;-17.6750;
-12.0266;-17.9446;
-11.8057;-18.2138;
-11.5841;-18.4827;
-11.3819;-18.7269;
-11.1587;-18.9953;
-10.9347;-19.2633;
-10.7099;-19.5310;
-10.4844;-19.7982;
-10.2580;-20.0652;
-10.0515;-20.3076;
-9.8235;-20.5738;
-9.5946;-20.8397;
-9.3648;-21.1052;
-9.1341;-21.3703;
-8.9025;-21.6351;
-8.6911;-21.8754;
-8.4577;-22.1394;
-8.2234;-22.4030;
-7.9881;-22.6661;
-7.7517;-22.9289;
-7.5143;-23.1913;
-7.2760;-23.4532;
-7.0584;-23.6909;
-6.8180;-23.9519;
-6.5766;-24.2125;
-6.3341;-24.4727;
-6.0905;-24.7324;
-5.8457;-24.9916;
-5.6223;-25.2268;
-5.3754;-25.4851;
-5.1273;-25.7429;
-4.8781;-26.0001;
-4.6277;-26.2568;
-4.3761;-26.5130;
-4.1232;-26.7688;
-3.8922;-27.0007;
-3.6370;-27.2554;
-3.3805;-27.5095;
-3.1226;-27.7631;
-2.8634;-28.0161;
-2.6029;-28.2685;
-2.3649;-28.4975;
-2.1019;-28.7487;
-1.8375;-28.9994;
-1.5716;-29.2494;
-1.3044;-29.4988;
-1.0358;-29.7476;
-0.7902;-29.9732;
-0.5188;-30.2207;
-0.2458;-30.4676;
0.0286;-30.7138;
0.3045;-30.9593;
0.5820;-31.2041;
0.8610;-31.4481;
1.1160;-31.6694;
1.3981;-31.9122;
1.6818;-32.1542;
1.9672;-32.3954;
2.2541;-32.6359;
2.5166;-32.8540;
2.8069;-33.0931;
3.0988;-33.3314;
3.3924;-33.5688;
3.6878;-33.8054;
3.9849;-34.0412;
4.2838;-34.2762;
4.5572;-34.4891;
4.8596;-34.7225;
5.1638;-34.9549;
5.4699;-35.1865;
5.7779;-35.4172;
6.0878;-35.6470;
6.3711;-35.8551;
6.6846;-36.0830;
7.0000;-36.3101;
7.3174;-36.5361;
7.6368;-36.7612;
7.9291;-36.9651;
8.2525;-37.1883;
8.5778;-37.4105;
8.9052;-37.6316;
9.2347;-37.8518;
9.5664;-38.0709;
9.8697;-38.2691;
10.2054;-38.4861;
10.5433;-38.7020;
10.8833;-38.9167;
11.2256;-39.1304;
11.5700;-39.3428;
11.9167;-39.5542;
12.2339;-39.7453;
12.5849;-39.9543;
12.9382;-40.1622;
13.2938;-40.3688;
13.6517;-40.5742;
14.0120;-40.7783;
14.3747;-40.9811;
14.7063;-41.1644;
15.0735;-41.3647;
15.4432;-41.5638;
15.8152;-41.7615;
16.1896;-41.9578;
16.5666;-42.1527;
16.9461;-42.3463;
17.3280;-42.5384;
17.6774;-42.7119;
18.0639;-42.9012;
18.4531;-43.0891;
18.8453;-43.2758;
19.2395;-43.4607;
19.6363;-43.6441;
20.0356;-43.8259;
20.4375;-44.0061;
20.8052;-44.1686;
21.2121;-44.3459;
21.6216;-44.5215;
22.0337;-44.6954;
22.4484;-44.8677;
22.8656;-45.0383;
23.2855;-45.2071;
23.6695;-45.3592;
24.0943;-45.5247;
24.5218;-45.6885;
24.9519;-45.8505;
25.3846;-46.0107;
25.8203;-46.1692;
26.2583;-46.3257;
26.6589;-46.4664;
27.1020;-46.6194;
27.5477;-46.7704;
27.9961;-46.9196;
28.4470;-47.0668;
28.9006;-47.2120;
29.3152;-47.3423;
29.7737;-47.4836;
30.2347;-47.6230;
30.6985;-47.7603;
31.1647;-47.8956;
31.6335;-48.0287;
32.0618;-48.1480;
32.5356;-48.2771;
33.0117;-48.4041;
33.4903;-48.5288;
33.9713;-48.6514;
34.4547;-48.7718;
34.9405;-48.8899;
35.3843;-48.9954;
35.8749;-49.1092;
36.3676;-49.2208;
36.8627;-49.3300;
37.3600;-49.4369;
37.8597;-49.5414;
38.3159;-49.6345;
38.8197;-49.7345;
39.3257;-49.8321;
39.8339;-49.9273;
40.3440;-50.0201;
40.8563;-50.1104;
41.3706;-50.1982;
41.8398;-50.2759;
42.3577;-50.3590;
42.8775;-50.4395;
43.3992;-50.5176;
43.9225;-50.5930;
44.4477;-50.6659;
44.9744;-50.7362;
45.4547;-50.7979;
45.9846;-50.8632;
46.5159;-50.9259;
47.0491;-50.9861;
47.5836;-51.0435;
48.1193;-51.0983;
48.6074;-51.1458;
49.1455;-51.1955;
49.6847;-51.2425;
50.2251;-51.2867;
50.7666;-51.3283;
51.3089;-51.3672;
51.8523;-51.4033;
52.3469;-51.4337;
52.8919;-51.4646;
53.4376;-51.4928;
53.9838;-51.5181;
54.5307;-51.5407;
55.0783;-51.5606;
55.6262;-51.5777;
56.1747;-51.5920;
56.7233;-51.6035;
57.2724;-51.6123;
57.8216;-51.6182;
58.3209;-51.6212;
58.8703;-51.6219;
59.4195;-51.6197;
59.9687;-51.6148;
60.5178;-51.6071;
61.0166;-51.5977;
61.5651;-51.5846;
62.1133;-51.5688;
62.6611;-51.5503;
63.2083;-51.5289;
63.7549;-51.5048;
64.2515;-51.4805;
64.7971;-51.4511;
65.3419;-51.4190;
65.8857;-51.3841;
66.4286;-51.3465;
66.9707;-51.3062;
67.4626;-51.2672;
68.0027;-51.2217;
68.5417;-51.1735;
69.0792;-51.1226;
69.6156;-51.0690;
70.1506;-51.0128;
70.6360;-50.9593;
71.1684;-50.8980;
71.6994;-50.8341;
72.2290;-50.7675;
72.7567;-50.6984;
73.2829;-50.6266;
73.8074;-50.5523;
74.2827;-50.4825;
74.8040;-50.4032;
75.3232;-50.3215;
75.8405;-50.2373;
76.3562;-50.1505;
76.8699;-50.0612;
77.3350;-49.9779;
77.8445;-49.8840;
78.3520;-49.7876;
78.8574;-49.6888;
79.3604;-49.5876;
79.8614;-49.4841;
80.3148;-49.3879;
80.8115;-49.2798;
81.3059;-49.1694;
81.7979;-49.0568;
82.2876;-48.9418;
82.7749;-48.8246;
83.2598;-48.7051;
83.6984;-48.5946;
84.1787;-48.4709;
84.6565;-48.3450;
85.1317;-48.2170;
85.6044;-48.0868;
86.0747;-47.9544;
86.5000;-47.8323;
86.9654;-47.6960;
87.4284;-47.5576;
87.8887;-47.4171;
88.3463;-47.2747;
88.8013;-47.1302;
89.2539;-46.9838;
89.6629;-46.8489;
90.1105;-46.6987;
90.5553;-46.5466;
90.9976;-46.3926;
91.4372;-46.2367;
91.8742;-46.0790;
92.3087;-45.9194;
92.7013;-45.7727;
93.1305;-45.6097;
93.5572;-45.4449;
93.9812;-45.2783;
94.4027;-45.1100;
94.8215;-44.9400;
95.2376;-44.7682;
95.6137;-44.6107;
96.0249;-44.4358;
96.4335;-44.2592;
96.8395;-44.0810;
97.2429;-43.9013;
97.6437;-43.7199;
98.0058;-43.5537;
98.4017;-43.3694;
98.7952;-43.1836;
99.1860;-42.9963;
99.5743;-42.8074;
99.9602;-42.6171;
100.3435;-42.4254;
100.6899;-42.2498;
101.0687;-42.0552;
101.4449;-41.8594;
101.8186;-41.6621;
102.1898;-41.4635;
102.5587;-41.2636;
102.9252;-41.0623;
103.2563;-40.8782;
103.6183;-40.6744;
103.9779;-40.4694;
104.3351;-40.2631;
104.6901;-40.0555;
105.0427;-39.8468;
105.3930;-39.6369;
105.7095;-39.4450;
106.0556;-39.2327;
106.3993;-39.0194;
106.7409;-38.8049;
107.0804;-38.5892;
107.4177;-38.3724;
107.7528;-38.1545;
108.0555;-37.9555;
108.3865;-37.7356;
108.7156;-37.5145;
109.0425;-37.2924;
109.3673;-37.0693;
109.6900;-36.8452;
110.0107;-36.6202;
110.3006;-36.4147;
110.6175;-36.1877;
110.9324;-35.9598;
111.2454;-35.7310;
111.5564;-35.5012;
111.8656;-35.2705;
112.1451;-35.0599;
112.4507;-34.8274;
112.7544;-34.5941;
113.0562;-34.3600;
113.3563;-34.1250;
113.6546;-33.8891;
113.9511;-33.6523;
114.2192;-33.4364;
114.5123;-33.1981;
114.8037;-32.9591;
115.0936;-32.7191;
115.3817;-32.4785;
115.6682;-32.2369;
115.9530;-31.9948;
116.2362;-31.7519;
116.4922;-31.5304;
116.7724;-31.2861;
117.0509;-31.0410;
117.3280;-30.7953;
117.6035;-30.5489;
117.8774;-30.3018;
118.1251;-30.0766;
118.3964;-29.8282;
118.6660;-29.5792;
118.9342;-29.3295;
119.2012;-29.0791;
119.4666;-28.8282;
119.7306;-28.5767;
119.9694;-28.3475;
120.2308;-28.0948;
120.4908;-27.8416;
120.7495;-27.5878;
121.0070;-27.3334;
121.2632;-27.0784;
121.4950;-26.8461;
121.7487;-26.5901;
122.0012;-26.3335;
122.2525;-26.0765;
122.5029;-25.8186;
122.7519;-25.5604;
122.9997;-25.3018;
123.2464;-25.0425;
123.4696;-24.8065;
123.7141;-24.5464;
123.9576;-24.2857;
124.2000;-24.0245;
124.4412;-23.7631;
124.6813;-23.5012;
124.9204;-23.2388;
125.1585;-22.9760;
125.3740;-22.7367;
125.6102;-22.4731;
125.8454;-22.2090;
126.0795;-21.9446;
126.3128;-21.6797;
126.5452;-21.4144;
126.7555;-21.1730;
126.9861;-20.9070;
127.2157;-20.6406;
127.4445;-20.3739;
127.6724;-20.1069;
127.8993;-19.8395;
128.1256;-19.5717;
128.3305;-19.3280;
128.5551;-19.0595;
128.7789;-18.7908;
129.0020;-18.5216;
129.2244;-18.2520;
129.4459;-17.9823;
129.6666;-17.7123;
129.8667;-17.4665;
130.0861;-17.1959;
130.3048;-16.9250;
130.5228;-16.6537;
130.7401;-16.3823;
130.9568;-16.1105;
131.1728;-15.8385;
131.3369;-15.6227;
131.5519;-15.3501;
131.7662;-15.0772;
131.9799;-14.8041;
132.1930;-14.5308;
132.4054;-14.2573;
132.6173;-13.9836;
132.8094;-13.7346;
133.0203;-13.4604;
133.2306;-13.1860;
133.4404;-12.9114;
133.6496;-12.6366;
133.8584;-12.3616;
134.0669;-12.0861;
134.2560;-11.8356;
134.4633;-11.5601;
134.6702;-11.2844;
134.8767;-11.0085;
135.0828;-10.7324;
135.2884;-10.4561;
135.4936;-10.1797;
135.6799;-9.9282;
135.8845;-9.6513;
136.0887;-9.3744;
136.2924;-9.0973;
136.4958;-8.8202;
136.6989;-8.5429;
136.9017;-8.2654;
137.0857;-8.0130;
137.2879;-7.7354;
137.4897;-7.4576;
137.6913;-7.1797;
137.8925;-6.9017;
138.0936;-6.6235;
138.2944;-6.3453;
138.4768;-6.0922;
138.6771;-5.8138;
138.8772;-5.5353;
139.0771;-5.2567;
139.2769;-4.9779;
139.4765;-4.6990;
139.6759;-4.4202;
139.8750;-4.1413;
140.0561;-3.8875;
140.2550;-3.6084;
140.4537;-3.3294;
140.6526;-3.0500;
140.8511;-2.7708;
141.0495;-2.4915;
141.2299;-2.2377;
141.4281;-1.9584;
141.6263;-1.6790;
141.8244;-1.3996;
142.0225;-1.1202;
142.2205;-0.8408;
142.4187;-0.5612;
142.5988;-0.3071;
142.7967;-0.0276;
142.9948;0.2518;
143.1927;0.5313;
143.3908;0.8108;
143.5888;1.0902;
143.7689;1.3442;
143.9671;1.6236;
144.1653;1.9030;
144.3635;2.1823;
144.5619;2.4616;
144.7603;2.7409;
144.9408;2.9947;
145.1395;3.2739;
145.3382;3.5530;
145.5371;3.8321;
145.7362;4.1111;
145.9354;4.3901;
146.1348;4.6690;
146.3343;4.9479;
146.5159;5.2013;
146.7159;5.4800;
146.9161;5.7587;
147.1164;6.0373;
147.3170;6.3157;
147.5179;6.5941;
147.7190;6.8724;
147.9021;7.1253;
148.1037;7.4034;
148.3056;7.6814;
148.5078;7.9592;
148.7104;8.2370;
148.9132;8.5145;
149.1163;8.7920;
149.3014;9.0442;
149.5052;9.3214;
149.7094;9.5985;
149.9139;9.8753;
150.1188;10.1521;
150.3241;10.4286;
150.5298;10.7051;
150.7172;10.9562;
150.9237;11.2323;
151.1307;11.5082;
151.3382;11.7841;
151.5461;12.0596;
151.7544;12.3350;
151.9443;12.5851;
152.1536;12.8602;
152.3635;13.1350;
152.5739;13.4097;
152.7848;13.6841;
152.9962;13.9582;
153.2082;14.2321;
153.4015;14.4811;
153.6147;14.7548;
153.8285;15.0281;
154.0428;15.3011;
154.2577;15.5738;
154.4733;15.8464;
154.6698;16.0939;
154.8866;16.3659;
155.1041;16.6376;
155.3223;16.9091;
155.5411;17.1802;
155.7607;17.4511;
155.9810;17.7217;
156.1819;17.9674;
156.4036;18.2374;
156.6261;18.5071;
156.8493;18.7764;
157.0734;19.0455;
157.2982;19.3142;
157.5033;19.5582;
157.7297;19.8263;
157.9570;20.0940;
158.1851;20.3615;
158.4142;20.6285;
158.6441;20.8952;
158.8750;21.1616;
159.0856;21.4033;
159.3181;21.6688;
159.5516;21.9340;
159.7860;22.1988;
160.0215;22.4631;
160.2579;22.7270;
160.4736;22.9666;
160.7120;23.2297;
160.9514;23.4924;
161.1918;23.7546;
161.4333;24.0164;
161.6758;24.2778;
161.9195;24.5387;
162.1420;24.7754;
162.3878;25.0354;
162.6347;25.2949;
162.8828;25.5539;
163.1321;25.8124;
163.3825;26.0703;
163.6113;26.3044;
163.8641;26.5614;
164.1181;26.8178;
164.3734;27.0737;
164.6300;27.3291;
164.8879;27.5839;
165.1470;27.8381;
165.3837;28.0687;
165.6454;28.3218;
165.9085;28.5744;
166.1731;28.8264;
166.4391;29.0779;
166.7553;29.3742;
167.0242;29.6241;
167.2946;29.8734;
167.5417;30.0994;
167.8148;30.3474;
168.0895;30.5948;
168.3658;30.8415;
168.6436;31.0874;
168.9229;31.3327;
169.1782;31.5550;
169.4606;31.7990;
169.7446;32.0421;
170.0302;32.2846;
170.3174;32.5262;
170.6064;32.7671;
170.8970;33.0071;
171.1626;33.2247;
171.4565;33.4633;
171.7522;33.7010;
172.0496;33.9380;
172.3491;34.1743;
172.6502;34.4096;
172.9531;34.6441;
173.2299;34.8564;
173.5363;35.0890;
173.8445;35.3209;
174.1547;35.5518;
174.4668;35.7818;
174.7809;36.0109;
175.0680;36.2182;
175.3858;36.4455;
175.7057;36.6718;
176.0276;36.8971;
176.3516;37.1214;
176.6776;37.3447;
177.0056;37.5669;
177.3056;37.7681;
177.6376;37.9882;
177.9718;38.2073;
178.3081;38.4254;
178.6465;38.6423;
178.9872;38.8581;
179.2989;39.0533;
179.6439;39.2670;
179.9910;39.4794;
-179.6595;39.6907;
-179.3078;39.9008;
-178.9538;40.1097;
-178.5975;40.3172;
-178.2715;40.5049;
-177.9108;40.7101;
-177.5477;40.9141;
-177.1821;41.1167;
-176.8142;41.3180;
-176.4437;41.5181;
-176.1049;41.6987;
-175.7299;41.8961;
-175.3523;42.0922;
-174.9724;42.2868;
-174.5899;42.4800;
-174.2049;42.6718;
-173.8528;42.8448;
-173.4631;43.0337;
-173.0708;43.2212;
-172.6759;43.4071;
-172.2785;43.5915;
-171.8786;43.7743;
-171.4761;43.9556;
-171.0709;44.1353;
-170.7003;44.2972;
-170.2902;44.4738;
-169.8774;44.6487;
-169.4621;44.8220;
-169.0441;44.9935;
-168.6234;45.1634;
-168.2002;45.3315;
-167.8131;45.4829;
-167.3848;45.6477;
-166.9538;45.8106;
-166.5200;45.9718;
-166.0837;46.1312;
-165.6449;46.2886;
-165.2034;46.4442;
-164.7997;46.5840;
-164.3531;46.7360;
-163.9039;46.8860;
-163.4520;47.0341;
-162.9975;47.1802;
-162.5404;47.3243;
-162.1226;47.4535;
-161.6605;47.5938;
-161.1956;47.7320;
-160.7282;47.8681;
-160.2584;48.0021;
-159.7860;48.1340;
-159.3112;48.2637;
-158.8337;48.3913;
-158.3976;48.5053;
-157.9154;48.6287;
-157.4306;48.7499;
-156.9437;48.8688;
-156.4543;48.9854;
-155.9625;49.0998;
-155.4682;49.2118;
-154.9718;49.3216;
-154.5184;49.4193;
-154.0176;49.5245;
-153.5146;49.6274;
-153.0094;49.7278;
-152.5017;49.8259;
-151.9921;49.9215;
-151.4804;50.0147;
-151.0135;50.0972;
-150.4980;50.1857;
-149.9806;50.2716;
-149.4612;50.3550;
-148.9400;50.4359;
-148.4169;50.5142;
-147.8920;50.5899;
-147.3654;50.6631;
-146.8370;50.7337;
-146.3553;50.7956;
-145.8240;50.8612;
-145.2910;50.9241;
-144.7565;50.9844;
-144.2206;51.0421;
-143.6834;51.0971;
-143.1450;51.1493;
-142.6544;51.1945;
-142.1137;51.2416;
-141.5718;51.2860;
-141.0289;51.3277;
-140.4850;51.3666;
-139.9402;51.4028;
-139.3942;51.4363;
-138.8973;51.4643;
-138.3501;51.4924;
-137.8017;51.5178;
-137.2533;51.5405;
-136.7044;51.5603;
-136.1550;51.5773;
-135.6052;51.5916;
-135.1050;51.6021;
-134.5546;51.6111;
-134.0040;51.6172;
-133.4534;51.6205;
-132.9027;51.6210;
-132.3520;51.6188;
-131.8514;51.6143;
-131.3010;51.6066;
-130.7508;51.5962;
-130.2009;51.5830;
-129.6513;51.5670;
-129.1021;51.5483;
-128.5536;51.5267;
-128.0554;51.5047;
-127.5080;51.4778;
-126.9613;51.4482;
-126.4154;51.4158;
-125.8702;51.3807;
-125.3260;51.3428;
-124.7828;51.3021;
-124.2406;51.2588;
-123.7487;51.2170;
-123.2085;51.1685;
-122.6694;51.1172;
-122.1318;51.0633;
-121.5955;51.0067;
-121.0608;50.9474;
-120.5274;50.8855;
-120.0439;50.8269;
-119.5134;50.7599;
-118.9847;50.6903;
-118.4572;50.6181;
-117.9317;50.5434;
-117.4080;50.4660;
-116.8862;50.3861;
-116.4135;50.3113;
-115.8953;50.2266;
-115.3791;50.1394;
-114.8647;50.0497;
-114.3525;49.9575;
-113.8424;49.8629;
-113.3345;49.7658;
-112.8745;49.6755;
-112.3706;49.5738;
-111.8689;49.4697;
-111.3694;49.3633;
-110.8722;49.2545;
-110.3774;49.1434;
-109.8850;49.0300;
-109.4395;48.9249;
-108.9516;48.8072;
-108.4661;48.6872;
-107.9831;48.5650;
-107.5026;48.4405;
-107.0246;48.3139;
-106.5921;48.1969;
-106.1189;48.0662;
-105.6481;47.9333;
-105.1799;47.7983;
-104.7144;47.6613;
-104.2515;47.5221;
-103.8328;47.3939;
-103.3747;47.2509;
-102.9192;47.1058;
-102.4664;46.9588;
-102.0163;46.8099;
-101.5687;46.6589;
-101.1237;46.5061;
-100.7216;46.3655;
-100.2818;46.2091;
-99.8446;46.0508;
-99.4101;45.8907;
-98.9782;45.7288;
-98.5490;45.5651;
-98.1612;45.4147;
-97.7370;45.2476;
-97.3155;45.0788;
-96.8964;44.9082;
-96.4802;44.7359;
-96.0665;44.5620;
-95.6927;44.4024;
-95.2841;44.2253;
-94.8780;44.0466;
-94.4746;43.8663;
-94.0738;43.6845;
-93.6755;43.5011;
-93.3157;43.3330;
-92.9224;43.1467;
-92.5315;42.9589;
-92.1432;42.7695;
-91.7575;42.5788;
-91.3742;42.3865;
-90.9934;42.1929;
-90.6495;42.0156;
-90.2734;41.8193;
-89.8998;41.6216;
-89.5287;41.4225;
-89.1599;41.2221;
-88.7932;41.0202;
-88.4622;40.8357;
-88.1005;40.6315;
-87.7411;40.4261;
-87.3840;40.2193;
-87.0292;40.0114;
-86.6767;39.8022;
-86.3266;39.5918;
-86.0102;39.3996;
-85.6644;39.1869;
-85.3208;38.9732;
-84.9794;38.7582;
-84.6402;38.5422;
-84.3031;38.3250;
-83.9680;38.1066;
-83.6353;37.8872;
-83.3346;37.6869;
-83.0059;37.4655;
-82.6793;37.2431;
-82.3548;37.0197;
-82.0323;36.7953;
-81.7119;36.5699;
-81.3935;36.3435;
-81.0770;36.1162;
-80.7625;35.8878;
-80.4782;35.6794;
-80.1675;35.4493;
-79.8586;35.2183;
-79.5516;34.9864;
-79.2465;34.7536;
-78.9708;34.5413;
-78.6692;34.3068;
-78.3694;34.0715;
-78.0715;33.8354;
-77.7753;33.5984;
-77.4807;33.3605;
-77.1878;33.1218;
-76.8968;32.8824;
-76.6075;32.6422;
-76.3199;32.4013;
-76.0598;32.1816;
-75.7754;31.9392;
-75.4926;31.6962;
-75.2113;31.4523;
-74.9316;31.2077;
-74.6535;30.9624;
-74.3769;30.7164;
-74.1269;30.4923;
-73.8532;30.2450;
-73.5811;29.9971;
-73.3104;29.7485;
-73.0412;29.4993;
-72.7735;29.2495;
-72.5313;29.0218;
-72.2663;28.7708;
-72.0027;28.5192;
-71.7403;28.2669;
-71.4794;28.0140;
-71.2198;27.7607;
-70.9850;27.5299;
-70.7280;27.2755;
-70.4722;27.0205;
-70.2177;26.7649;
-69.9644;26.5089;
-69.7124;26.2522;
-69.4843;26.0185;
-69.2346;25.7609;
-68.9860;25.5027;
-68.7386;25.2440;
-68.4923;24.9849;
-68.2472;24.7254;
-68.0254;24.4890;
-67.7825;24.2285;
-67.5406;23.9676;
-67.2999;23.7062;
-67.0601;23.4444;
-66.8214;23.1821;
-66.6053;22.9433;
-66.3686;22.6802;
-66.1328;22.4167;
-65.8981;22.1528;
-65.6643;21.8885;
-65.4314;21.6237;
-65.1995;21.3586;
-64.9686;21.0932;
-64.7594;20.8515;
-64.5301;20.5852;
